"site","site_name","address","latitude","longitude","epa_region","state_name","county_name","cbsa_name","csa_name","naa_name","dv_year","dv","valid","percent_3yr","percent_yr1","percent_yr2","percent_yr3","max4_yr1","max4_yr2","max4_yr3","exc_count_yr1","exc_count_yr2","exc_count_yr3"
"471650007","Hendersonville Ozone Site At Old Hickory Dam","Rockland Recreation Area-Old Hickory Dam Army Corp Of Engineer Property",36.29756,-86.653137,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2019,66,"Y",99,99,99,98,64,68,66,0,1,0
"471650007","Hendersonville Ozone Site At Old Hickory Dam","Rockland Recreation Area-Old Hickory Dam Army Corp Of Engineer Property",36.29756,-86.653137,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2020,65,"Y",98,99,98,98,68,66,63,1,0,0
"471650007","Hendersonville Ozone Site At Old Hickory Dam","Rockland Recreation Area-Old Hickory Dam Army Corp Of Engineer Property",36.29756,-86.653137,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2021,65,"Y",98,98,98,98,66,63,66,0,0,1
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2012,75,"Y",99,97,99,100,73,76,78,9,6,10
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2013,,"N",66,99,100,,76,78,,6,10,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2014,,"N",33,100,,,78,,,10,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2015,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2016,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2017,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2018,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2019,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2020,,"N",,,,,,,,,,
"471650101","Cottontown Ozone Monitor","Cottontown Wright'S Farm",36.453975,-86.564149,4,"Tennessee","Sumner","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2021,,"N",,,,,,,,,,
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2012,73,"Y",98,97,98,99,74,72,74,9,6,7
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2013,69,"Y",99,98,99,99,72,74,62,6,7,0
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2014,66,"Y",98,99,99,96,74,62,63,7,0,1
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2015,62,"Y",98,99,96,98,62,63,61,0,1,0
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2016,61,"Y",98,96,98,99,63,61,61,1,0,1
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2017,60,"Y",95,98,99,87,61,61,58,0,1,0
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2018,60,"Y",95,99,87,100,61,58,63,1,0,1
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2019,60,"Y",96,87,100,100,58,63,60,0,1,0
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2020,60,"Y",99,100,100,98,63,60,57,1,0,0
"471870106"," Fairview Middle School Ozone Monitor","Fairview Middle School  Crow Cut Road  Fairview Tn 37062",35.949765,-87.138246,4,"Tennessee","Williamson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2021,58,"Y",99,100,98,99,60,57,59,0,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2012,74,"Y",98,97,99,97,74,73,77,9,7,16
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2013,70,"Y",98,99,97,97,73,77,62,7,16,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2014,67,"Y",97,97,97,97,77,62,64,16,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2015,62,"Y",97,97,97,98,62,64,61,0,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2016,64,"Y",95,97,98,91,64,61,67,0,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2017,63,"Y",95,98,91,96,61,67,61,0,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2018,64,"N",88,91,96,78,67,61,64,0,0,2
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2019,61,"N",89,96,78,93,61,64,60,0,2,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2020,60,"Y",90,78,93,99,64,60,58,2,0,0
"471890103","Cedars Of Lebanon Ozone Monitor","Cedars Of Lebanon State Park",36.060895,-86.286291,4,"Tennessee","Wilson","Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville-Davidson--Murfreesboro, TN"," ",2021,59,"Y",97,93,99,99,60,58,60,0,0,0
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2012,,"N",,,,,,,,,,
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2013,,"N",4,,,11,,,53,,,0
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2014,,"N",36,,11,96,,53,67,,0,1
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2015,64,"N",69,11,96,100,53,67,72,0,1,5
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2016,67,"Y",98,96,100,99,67,72,64,1,5,0
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2017,69,"Y",99,100,99,99,72,64,72,5,0,4
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2018,68,"Y",99,99,99,99,64,72,69,0,4,2
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2019,68,"Y",98,99,99,96,72,69,63,4,2,0
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2020,65,"Y",97,99,96,97,69,63,64,2,0,0
"480271045","Temple Georgia","8406 Georgia Avenue",31.122419,-97.431052,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2021,63,"N",89,96,97,73,63,64,64,0,0,0
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2012,75,"Y",99,99,100,99,72,75,78,6,12,9
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2013,74,"Y",100,100,99,100,75,78,71,12,9,4
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2014,72,"Y",99,99,100,99,78,71,69,9,4,2
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2015,69,"Y",99,100,99,99,71,69,67,4,2,1
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2016,67,"Y",99,99,99,98,69,67,66,2,1,0
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2017,67,"Y",99,99,98,99,67,66,68,1,0,1
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2018,68,"Y",97,98,99,94,66,68,72,0,1,5
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2019,69,"Y",96,99,94,95,68,72,67,1,5,2
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2020,67,"Y",96,94,95,99,72,67,63,5,2,0
"480271047","Killeen Skylark Field","1605 Stone Tree Drive",31.088002,-97.679734,6,"Texas","Bell","Killeen-Temple, TX"," "," ",2021,66,"Y",90,95,99,75,67,63,69,2,0,1
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2012,77,"Y",99,100,97,99,72,79,81,4,15,13
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2013,78,"Y",98,97,99,98,79,81,76,15,13,11
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2014,75,"Y",99,99,98,99,81,76,69,13,11,1
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2015,74,"Y",98,98,99,97,76,69,79,11,1,11
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2016,73,"Y",98,99,97,97,69,79,71,1,11,4
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2017,74,"Y",96,97,97,93,79,71,73,11,4,4
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2018,72,"Y",96,97,93,98,71,73,72,4,4,5
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2019,73,"Y",97,93,98,99,73,72,75,4,5,4
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2020,72,"Y",99,98,99,99,72,75,69,5,4,2
"480290032","San Antonio Northwest","6655 Bluebird Lane",29.51509,-98.620166,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2021,71,"Y",91,99,99,74,75,69,70,4,2,2
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2012,80,"Y",95,99,92,93,78,75,87,9,12,13
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2013,81,"Y",94,92,93,98,75,87,83,12,13,16
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2014,80,"Y",95,93,98,95,87,83,72,13,16,4
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2015,78,"Y",96,98,95,96,83,72,80,16,4,12
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2016,73,"Y",96,95,96,96,72,80,69,4,12,2
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2017,73,"Y",95,96,96,93,80,69,72,12,2,5
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2018,71,"Y",96,96,93,98,69,72,73,2,5,7
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2019,71,"Y",94,93,98,92,72,73,69,5,7,1
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2020,72,"Y",96,98,92,98,73,69,74,7,1,7
"480290052","Camp Bullis","F Range (1000yd Marker Off Wilderness Trail)",29.632058,-98.564936,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2021,72,"Y",88,92,98,73,69,74,73,1,7,9
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2012,,"N",16,49,,,60,,,1,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2013,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2014,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2015,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2016,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2017,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2018,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2019,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2020,,"N",,,,,,,,,,
"480290055","Cps Pecan Valley","802 Pecan Valley Drive",29.407295,-98.431251,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2021,,"N",,,,,,,,,,
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2012,69,"Y",98,98,100,95,67,71,70,2,7,3
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2013,70,"Y",98,100,95,98,71,70,69,7,3,1
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2014,67,"Y",97,95,98,99,70,69,63,3,1,1
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2015,66,"Y",99,98,99,100,69,63,68,1,1,1
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2016,64,"Y",99,99,100,99,63,68,62,1,1,1
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2017,65,"Y",97,100,99,92,68,62,65,1,1,0
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2018,66,"Y",96,99,92,98,62,65,71,1,0,4
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2019,66,"Y",96,92,98,99,65,71,63,0,4,0
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2020,66,"Y",97,98,99,95,71,63,66,4,0,1
"480290059","Calaveras Lake","14620 Laguna Rd",29.275381,-98.311692,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2021,64,"Y",90,99,95,76,63,66,65,0,1,0
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2012,,"N",16,49,,,60,,,0,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2013,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2014,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2015,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2016,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2017,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2018,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2019,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2020,,"N",,,,,,,,,,
"480290622"," ","7145 Gardner Roas",29.352778,-98.332778,6,"Texas","Bexar","San Antonio-New Braunfels, TX"," ","San Antonio, TX",2021,,"N",,,,,,,,,,
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2012,88,"Y",96,97,99,91,88,90,87,21,31,19
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2013,87,"Y",96,99,91,97,90,87,84,31,19,7
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2014,80,"Y",96,91,97,99,87,84,71,19,7,4
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2015,80,"Y",98,97,99,98,84,71,86,7,4,15
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2016,75,"Y",98,99,98,98,71,86,69,4,15,2
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2017,77,"Y",97,98,98,94,86,69,77,15,2,7
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2018,72,"Y",96,98,94,96,69,77,71,2,7,4
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2019,75,"Y",92,94,96,87,77,71,79,7,4,7
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2020,73,"Y",93,96,87,97,71,79,70,4,7,2
"480391004","Manvel Croix Park","4503 Croix Pkwy",29.520443,-95.392509,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2021,74,"Y",85,87,97,72,79,70,75,7,2,10
"480391016","Lake Jackson","109b  Brazoria Hwy 332 West",29.043759,-95.472946,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2012,72,"Y",98,99,99,95,72,73,71,4,8,5
"480391016","Lake Jackson","109b  Brazoria Hwy 332 West",29.043759,-95.472946,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2013,70,"Y",98,99,95,99,73,71,67,8,5,2
"480391016","Lake Jackson","109b  Brazoria Hwy 332 West",29.043759,-95.472946,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2014,66,"Y",97,95,99,98,71,67,61,5,2,0
"480391016","Lake Jackson","109b  Brazoria Hwy 332 West",29.043759,-95.472946,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2015,64,"Y",96,99,98,92,67,61,65,2,0,0
"480391016","Lake Jackson","109b  Brazoria Hwy 332 West",29.043759,-95.472946,6,"Texas","Brazoria","Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands, TX","Houston-Galveston-Brazoria, TX",2016,64,"Y",96,98,92,97,61,65,66,0,0,1
